graph_name,vertices,edges,edge_density,degree_variance,clustering_coefficient,k,bronKerbosch_time,bronKerbosch_max_found,bronKerbosch_success,branch_and_bound_time,branch_and_bound_max_found,branch_and_bound_success,genetic_alg_time,genetic_alg_max_found,genetic_alg_success,simulated_annealing_time,simulated_annealing_max_found,simulated_annealing_success
v400/8,400,20349,0.255,80.47497500000003,0.01659358824196169,7,0.4482569694519043,7,1.0,3.881736993789673,7,1.0,0.5915716409683227,7,1.0,5.732458853721619,7,1.0
v400/9,400,13210,0.16553884711779449,57.41750000000009,0.004518929232629312,6,0.09166169166564941,6,1.0,1.3321731090545654,6,1.0,0.49915893077850343,6,0.8,29.076099944114684,6,0.6
v400/10,400,19059,0.23883458646616543,69.39297499999998,0.01358824196168814,7,0.32030701637268066,7,1.0,3.065363883972168,7,1.0,0.5490005731582641,7,0.7,20.233945441246032,7,0.8
v400/11,400,63121,0.7909899749373434,69.24897499999983,0.4949146106472211,29,600.0,0,0.0,600.0,0,0.0,1.5786569833755493,29,0.1,106.78697664737702,29,0.2
v400/12,400,8426,0.10558897243107769,34.873100000000015,0.0011726867419805797,5,0.025734901428222656,5,1.0,0.5982851982116699,5,1.0,0.4548675537109375,5,1.0,5.013208723068237,5,1.0
v400/13,400,30014,0.3761152882205514,91.48009999999996,0.053169040692182715,10,5.818523168563843,10,1.0,18.901350021362305,10,1.0,0.7709975719451905,10,0.1,85.29170544147492,0,0.0
v400/14,400,36254,0.4543107769423559,110.9420999999999,0.09386131786753316,12,39.040547132492065,12,1.0,65.04455089569092,12,1.0,0.7629891872406006,11,0.0,82.89718613624572,12,0.1
v400/15,400,78940,0.9892230576441102,5.1400000000000095,0.9680144141761439,184,600.0,0,0.0,600.0,0,0.0,4.052027368545533,184,0.1,157.19154665470123,184,0.7
v400/16,400,31360,0.3929824561403509,104.12999999999997,0.060722692409415496,10,8.711674213409424,10,1.0,24.6351900100708,10,1.0,0.6856839179992675,10,0.3,67.29626648426056,10,0.2
v400/17,400,74752,0.9367418546365914,27.13739999999993,0.8220275248422564,71,600.0,0,0.0,600.0,0,0.0,2.7483603715896607,71,0.3,38.060757303237914,71,1.0
v400/18,400,1336,0.016741854636591478,7.302599999999996,4.817319681112329e-06,3,0.0016491413116455078,3,1.0,0.08574581146240234,3,1.0,0.29330260753631593,3,1.0,0.14510688781738282,3,1.0
v400/19,400,68444,0.8576942355889724,51.271599999999864,0.6309545849548495,39,600.0,0,0.0,600.0,0,0.0,1.708918523788452,39,0.1,24.106180143356323,39,1.0
v400/20,400,3047,0.03818295739348371,13.249775000000001,5.280160199493709e-05,4,0.004309892654418945,4,1.0,0.20168495178222656,4,1.0,0.3177673578262329,4,0.7,35.66356213092804,4,0.2
v400/21,400,34942,0.4378696741854637,97.81090000000009,0.08399015755469075,11,26.196664810180664,11,1.0,54.73162794113159,11,1.0,0.7202141523361206,11,0.2,40.750539493560794,11,0.6
v400/22,400,39889,0.4998621553884712,103.73697500000002,0.1249560773793781,13,136.39262580871582,13,1.0,180.42485094070435,13,1.0,0.7629714012145996,13,0.1,74.23499729633332,13,0.2
v400/23,400,60411,0.7570300751879699,70.14197500000002,0.4337855631541164,24,600.0,0,0.0,600.0,0,0.0,1.2826246261596679,24,0.3,15.997386169433593,24,1.0
v400/24,400,7316,0.09167919799498747,33.38360000000003,0.0007743605244266445,4,0.018548965454101562,4,1.0,0.5489630699157715,4,1.0,0.25986447334289553,4,1.0,0.3248117446899414,4,1.0
v400/25,400,55029,0.6895864661654135,74.1239749999998,0.32779281747081274,20,600.0,0,0.0,600.0,0,0.0,1.1281239986419678,20,0.1,91.80849053859711,20,0.2
v400/26,400,16816,0.2107268170426065,61.14860000000003,0.009346733668341708,6,0.18899202346801758,6,1.0,2.356520891189575,6,1.0,0.46614110469818115,6,1.0,3.826831912994385,6,1.0
v400/27,400,58290,0.7304511278195489,78.63749999999999,0.3897602675029282,22,600.0,0,0.0,600.0,0,0.0,1.1557442665100097,22,0.3,16.07785568237305,22,1.0
v400/28,400,59336,0.7435588972431078,79.15259999999998,0.4111848717270563,24,600.0,0,0.0,600.0,0,0.0,1.3053409337997437,24,0.1,68.05551574230194,24,0.5
v400/29,400,48467,0.6073558897243108,101.4277749999999,0.22410775682925907,16,600.0,0,0.0,600.0,0,0.0,0.9683735847473145,16,0.2,90.08424804210662,16,0.1
v400/30,400,11059,0.13858395989974936,46.92797500000003,0.00264829788037934,5,0.05294990539550781,5,1.0,0.9714479446411133,5,1.0,0.39857773780822753,5,1.0,1.8614350795745849,5,1.0
v400/31,400,56705,0.7105889724310777,78.18437499999995,0.3587219934257755,21,600.0,0,0.0,600.0,0,0.0,1.1187063694000243,21,0.2,26.062835359573363,21,0.9
v400/32,400,65973,0.8267293233082706,62.116775000000004,0.5651106094381683,33,600.0,0,0.0,600.0,0,0.0,1.4902344465255737,33,0.1,54.35016858577728,33,0.7
v400/33,400,9732,0.12195488721804511,39.33440000000002,0.0018102731703630937,5,0.03700518608093262,5,1.0,0.7863926887512207,5,1.0,0.4730354309082031,5,1.0,3.5377742528915403,5,1.0
v400/34,400,31200,0.39097744360902253,81.74,0.05965268069671666,10,8.180089950561523,10,1.0,23.41709589958191,10,1.0,0.6510173082351685,10,0.3,80.41106679439545,10,0.1
v400/35,400,25021,0.31354636591478696,73.25397500000003,0.03074951826803189,8,1.4869821071624756,8,1.0,8.004163980484009,8,1.0,0.551462984085083,8,0.9,15.973222374916077,8,0.9
v400/36,400,32141,0.4027694235588972,102.55297500000006,0.0653459024445536,10,10.97334599494934,10,1.0,30.642022132873535,10,1.0,0.7758993625640869,10,0.6,25.631759309768675,10,0.8
v400/37,400,43442,0.5443859649122808,88.02589999999998,0.16123257263762422,14,520.7935519218445,14,1.0,554.1992361545563,14,1.0,0.8649324178695679,14,0.3,88.82371573448181,14,0.1
v400/38,400,8925,0.1118421052631579,36.724375,0.0013849321796954698,5,0.029321908950805664,5,1.0,0.6741371154785156,5,1.0,0.4877434968948364,5,1.0,3.3612519025802614,5,1.0
v400/39,400,79374,0.9946616541353384,3.2080999999999964,0.9840720519892696,243,600.0,0,0.0,600.0,0,0.0,2.617444562911987,243,1.0,75.18697483539582,243,0.9
v400/40,400,74768,0.9369423558897243,22.96440000000004,0.8224769524313296,71,600.0,0,0.0,600.0,0,0.0,2.9470639705657957,71,0.1,72.04077455997466,71,0.9
v400/41,400,74148,0.9291729323308271,28.367400000000035,0.8022307968413496,66,600.0,0,0.0,600.0,0,0.0,2.9278700828552244,66,0.4,68.38868191242219,66,0.8
v400/42,400,75035,0.9402882205513784,25.35437500000002,0.8313768088563116,73,600.0,0,0.0,600.0,0,0.0,3.332327890396118,73,0.4,50.843773651123044,73,0.9
v400/43,400,66988,0.8394486215538847,55.756399999999964,0.591523217591718,36,600.0,0,0.0,600.0,0,0.0,1.9670353889465333,36,0.1,57.03504419326782,36,0.7
v400/44,400,17955,0.225,77.28937500000002,0.011416764272490271,7,0.24640989303588867,7,1.0,2.5961241722106934,7,1.0,0.43774077892303465,7,0.4,27.48896794319153,7,0.7
v400/45,400,7622,0.09551378446115288,33.302899999999994,0.0008707069180488911,5,0.0202789306640625,5,1.0,0.5141019821166992,5,1.0,0.44720613956451416,5,1.0,43.30300924777985,5,0.3
v400/46,400,28406,0.35596491228070176,99.62909999999987,0.04516633921487135,10,3.7477807998657227,10,1.0,12.790249824523926,10,1.0,0.626203203201294,10,0.1,83.23133418560028,0,0.0
v400/47,400,33876,0.42451127819548873,97.36060000000003,0.076470699361469,11,18.531147003173828,11,1.0,40.15317487716675,11,1.0,0.788468861579895,11,0.3,79.22575788497925,11,0.1
v400/48,400,57371,0.7189348370927319,80.47897499999972,0.37161427437941585,22,600.0,0,0.0,600.0,0,0.0,1.2756340026855468,22,0.2,65.86209428310394,22,0.5
v400/49,400,69458,0.8704010025062656,44.110899999999866,0.6593871613707636,42,600.0,0,0.0,600.0,0,0.0,2.2952454805374147,42,0.1,77.53831260204315,42,0.6
v400/50,400,2986,0.03741854636591479,15.53009999999999,5.270714474628783e-05,4,0.00421595573425293,4,1.0,0.18630003929138184,4,1.0,0.28514933586120605,4,0.8,17.409207010269164,4,0.7
v400/51,400,9131,0.11442355889724311,39.025974999999995,0.0015013035100313599,5,0.03143811225891113,5,1.0,0.6970021724700928,5,1.0,0.43484232425689695,5,1.0,3.1056443214416505,5,1.0
v400/52,400,49439,0.6195363408521303,89.00197499999994,0.23770006045263914,16,600.0,0,0.0,600.0,0,0.0,1.1230419635772706,16,0.6,23.327207732200623,16,0.9
v400/53,400,64197,0.8044736842105263,58.65477499999998,0.520575244644274,31,600.0,0,0.0,600.0,0,0.0,1.5276779651641845,31,0.1,74.24438366889953,31,0.5
v400/54,400,54294,0.6803759398496241,85.57409999999993,0.31491338270298863,20,600.0,0,0.0,600.0,0,0.0,1.1250123500823974,20,0.1,98.76618192195892,20,0.1
v400/55,400,76789,0.9622681704260652,15.891975000000045,0.8910278837798012,101,600.0,0,0.0,600.0,0,0.0,3.365949773788452,101,0.5,127.37995753288268,101,0.6
v400/56,400,75938,0.9516040100250627,18.978900000000024,0.861716854951449,84,600.0,0,0.0,600.0,0,0.0,3.3793258666992188,84,0.1,135.0316328048706,84,0.6
v400/57,400,2494,0.0312531328320802,13.474100000000012,3.24932935353459e-05,3,0.0033800601959228516,3,1.0,0.18445611000061035,3,1.0,0.1890942335128784,3,1.0,0.06835896968841552,3,1.0
v400/58,400,48448,0.6071177944862155,98.37239999999991,0.22379387539199758,16,600.0,0,0.0,600.0,0,0.0,0.9769356727600098,16,0.2,57.75832893848419,16,0.5
v400/59,400,24893,0.3119423558897243,86.47377499999997,0.03031548721048853,8,1.4196679592132568,8,1.0,7.893736839294434,8,1.0,0.6600720167160035,8,1.0,10.099109244346618,8,1.0
v400/60,400,3503,0.04389724310776942,21.77477499999998,8.680621150867118e-05,4,0.005129098892211914,4,1.0,0.20332098007202148,4,1.0,0.4493890285491943,4,1.0,3.1883819580078123,4,1.0
v400/61,400,18612,0.23323308270676693,67.08139999999997,0.012661427437941587,7,0.2878079414367676,7,1.0,2.8955886363983154,7,1.0,0.5994926452636719,7,0.9,28.45177447795868,7,0.7
v400/62,400,31737,0.39770676691729323,103.38077499999997,0.06297190841425171,10,9.826972007751465,10,1.0,27.497046947479248,10,1.0,0.6046777963638306,10,0.3,59.86832506656647,10,0.3
v400/63,400,31887,0.39958646616541355,98.36577499999987,0.06380294328786791,10,10.186985969543457,10,1.0,28.758339166641235,10,1.0,0.7410106420516968,10,0.6,52.115601372718814,10,0.4
v400/64,400,58221,0.7295864661654136,76.43397500000012,0.38832593418218914,23,600.0,0,0.0,600.0,0,0.0,1.2755276679992675,23,0.3,65.01433148384095,23,0.5
v400/65,400,34061,0.4268295739348371,96.15197500000002,0.07777411493558016,11,19.599284887313843,11,1.0,43.11915588378906,11,1.0,0.7846066951751709,11,0.2,64.26329691410065,11,0.3
v400/66,400,36723,0.46018796992481203,97.38177500000016,0.09745314920466996,11,45.89386296272278,11,1.0,93.53393697738647,11,1.0,0.6778915643692016,11,0.4,19.224532461166383,11,0.9
v400/67,400,42753,0.5357518796992481,99.2047750000001,0.15380171534363546,13,397.3086316585541,13,1.0,527.3066229820251,13,1.0,0.8913557052612304,13,0.9,38.68583345413208,13,0.7
v400/68,400,60723,0.7609398496240601,72.15177500000007,0.4406264404730419,25,600.0,0,0.0,600.0,0,0.0,1.4672255992889405,25,0.3,69.05797426700592,25,0.5
v400/69,400,73565,0.9218671679197995,27.624375000000022,0.7834013110666113,60,600.0,0,0.0,600.0,0,0.0,2.5047195672988893,60,0.2,51.822180199623105,60,0.9
v400/70,400,21297,0.26687969924812033,69.89977500000005,0.01895416934295538,8,0.5660841464996338,8,1.0,4.108633995056152,8,1.0,0.6700703620910644,8,0.4,48.98284292221069,8,0.4
v400/71,400,11903,0.14916040100250627,54.88977500000003,0.003335190992556769,6,0.06650710105895996,6,1.0,1.059908151626587,6,1.0,0.3750657558441162,6,0.2,38.54283392429352,6,0.5
v400/72,400,53014,0.6643358395989974,90.36509999999998,0.2932077681641289,19,600.0,0,0.0,600.0,0,0.0,0.9943769454956055,19,0.1,86.99361157417297,19,0.2
v400/73,400,16322,0.20453634085213032,61.552900000000015,0.00854469717006083,7,0.17000389099121094,7,1.0,1.964378833770752,7,1.0,0.5050346851348877,7,0.1,71.13771452903748,7,0.1
v400/74,400,32432,0.4064160401002506,93.27939999999998,0.06711744814297049,10,12.002983093261719,10,1.0,32.74252510070801,10,1.0,0.7256018638610839,10,0.8,25.24209063053131,10,0.8
v400/75,400,69114,0.8660902255639098,44.67510000000002,0.6496173536857218,40,600.0,0,0.0,600.0,0,0.0,2.0551835775375364,40,0.2,47.10472648143768,40,0.8
v400/76,400,5350,0.06704260651629072,28.2475,0.0002962179317640836,4,0.009900808334350586,4,1.0,0.3455080986022949,4,1.0,0.35493078231811526,4,1.0,1.0236361742019653,4,1.0
v400/77,400,65125,0.8161027568922306,54.719375,0.5434424944270223,31,600.0,0,0.0,600.0,0,0.0,1.487243890762329,31,0.1,31.399952483177184,31,0.9
v400/78,400,10593,0.13274436090225564,48.38377499999999,0.002331960554652964,5,0.04674816131591797,5,1.0,0.8980820178985596,5,1.0,0.4163545846939087,5,1.0,2.561126685142517,5,1.0
v400/79,400,61484,0.7704761904761904,74.69859999999998,0.45740592058034535,27,600.0,0,0.0,600.0,0,0.0,1.4348560094833374,27,0.1,124.23353877067566,0,0.0
v400/80,400,32907,0.4123684210526316,96.208775,0.07022197453432577,11,14.020615100860596,11,1.0,31.114537000656128,11,1.0,0.6789620876312256,10,0.0,75.72953889369964,11,0.2
v400/81,400,10379,0.13006265664160402,50.188974999999964,0.0022247515774360526,5,0.04492974281311035,5,1.0,0.8697881698608398,5,1.0,0.4160094976425171,5,1.0,2.799556303024292,5,1.0
v400/82,400,55409,0.6943483709273183,89.87297499999994,0.3348095741867231,20,600.0,0,0.0,600.0,0,0.0,1.1197805643081664,20,0.3,32.16281452178955,20,0.8
v400/83,400,11789,0.14773182957393483,47.226975,0.0032123021120640796,6,0.06492209434509277,6,1.0,1.03187894821167,6,1.0,0.5151139259338379,6,0.6,59.219323420524596,6,0.2
v400/84,400,16435,0.20595238095238094,69.5593750000001,0.008749858314127026,6,0.1770458221435547,6,1.0,2.1858906745910645,6,1.0,0.4747992277145386,6,1.0,3.753574848175049,6,1.0
v400/85,400,57026,0.7146115288220551,82.5780999999999,0.36495333811916725,21,600.0,0,0.0,600.0,0,0.0,1.2360885858535766,21,0.6,16.43849229812622,21,1.0
v400/86,400,67578,0.8468421052631578,49.22790000000006,0.607234480674047,37,600.0,0,0.0,600.0,0,0.0,1.8525375366210937,37,0.1,115.5672016620636,37,0.2
v400/87,400,72685,0.9108395989974938,28.474374999999966,0.7555780783617335,55,600.0,0,0.0,600.0,0,0.0,2.390959095954895,55,0.3,87.45980079174042,55,0.6
v400/88,400,38773,0.48587719298245613,101.94677499999995,0.11476754071107417,12,91.86890387535095,12,1.0,147.102548122406,12,1.0,0.77194185256958,12,0.1,51.6150689125061,12,0.5
v400/89,400,17235,0.21597744360902255,65.9443750000001,0.010072920995957229,7,0.20754098892211914,7,1.0,2.242180109024048,7,1.0,0.5908249855041504,7,0.6,35.29494111537933,7,0.6
v400/90,400,34927,0.4376817042606516,104.37677499999985,0.0839442513318472,12,26.04417109489441,12,1.0,50.50161385536194,12,1.0,0.7870106220245361,12,0.2,75.49579594135284,12,0.2
v400/91,400,56673,0.710187969924812,95.82677499999983,0.35831998337552423,22,600.0,0,0.0,600.0,0,0.0,1.1973140001296998,22,0.1,96.84454257488251,22,0.2
v400/92,400,15074,0.18889724310776942,63.22310000000003,0.0067427362375788715,6,0.13404107093811035,6,1.0,1.754133939743042,6,1.0,0.5417347192764282,6,1.0,4.510708022117615,6,1.0
v400/93,400,5508,0.06902255639097744,30.338400000000078,0.00034514678656440097,4,0.010586023330688477,4,1.0,0.3559911251068115,4,1.0,0.3246538400650024,4,1.0,0.7905491828918457,4,1.0
v400/94,400,976,0.012230576441102757,5.9056000000000015,1.7002304756867042e-06,3,0.001207113265991211,3,1.0,0.05246114730834961,3,1.0,0.3430084228515625,3,1.0,0.2973823308944702,3,1.0
v400/95,400,38669,0.4845739348370927,91.98097500000007,0.11369790682736994,13,87.77863240242004,13,1.0,113.41531610488892,13,1.0,0.8058077096939087,12,0.0,95.30542957782745,0,0.0
v400/96,400,60609,0.7595112781954887,76.65797500000006,0.4381640344580043,25,600.0,0,0.0,600.0,0,0.0,1.4767168760299683,25,0.2,48.40357918739319,25,0.7
v400/97,400,59537,0.746077694235589,73.79577499999999,0.41526495258246116,23,600.0,0,0.0,600.0,0,0.0,1.251014804840088,23,0.8,34.92318708896637,23,0.8
v400/98,400,31310,0.3923558897243108,97.75749999999996,0.06041665092379189,10,8.603344917297363,10,1.0,25.09109902381897,10,1.0,0.6409042596817016,10,0.2,54.18457963466644,10,0.4
v400/99,400,43565,0.5459273182957394,91.57937500000004,0.16265604337476858,14,546.3875968456268,14,1.0,580.2425789833069,14,1.0,0.7050550699234008,13,0.0,63.396733498573305,14,0.4
