graph_name,vertices,edges,edge_density,degree_variance,clustering_coefficient,k,bronKerbosch_time,bronKerbosch_max_found,bronKerbosch_success,branch_and_bound_time,branch_and_bound_max_found,branch_and_bound_success,genetic_alg_time,genetic_alg_max_found,genetic_alg_success,simulated_annealing_time,simulated_annealing_max_found,simulated_annealing_success
v60/98,60,1448,0.8180790960451978,11.528888888888895,0.5484219754529515,17,0.27796387672424316,17,1.0,0.1521308422088623,17,1.0,0.2562775373458862,17,1.0,0.30026061534881593,17,1.0
v60/99,60,1546,0.8734463276836159,7.815555555555552,0.6665984804208065,20,0.9732789993286133,20,1.0,0.7430260181427002,20,1.0,0.29980897903442383,20,1.0,0.2673980236053467,20,1.0
v75/0,75,2451,0.8832432432432432,6.323733333333334,0.6876860422065901,23,15.399555206298828,23,1.0,1.5072929859161377,23,1.0,0.43172128200531007,23,1.0,5.473860239982605,23,0.8
v75/1,75,2532,0.9124324324324324,6.396266666666678,0.759333580155498,28,30.89632511138916,28,1.0,4.008947134017944,28,1.0,0.4485478401184082,28,1.0,5.05222110748291,28,0.9
v75/2,75,2370,0.8540540540540541,9.373333333333328,0.6224509440947797,23,5.0110838413238525,23,1.0,0.28433895111083984,23,1.0,0.2909863471984863,23,1.0,0.4693178176879883,23,1.0
v75/3,75,756,0.2724324324324324,16.921066666666672,0.0206442058496853,5,0.0018749237060546875,5,1.0,0.007667064666748047,5,1.0,0.1459113359451294,5,1.0,0.03762650489807129,5,1.0
v75/4,75,2395,0.863063063063063,9.835555555555553,0.6429618659755646,24,5.176999807357788,24,1.0,1.5313200950622559,24,1.0,0.3570178747177124,24,1.0,3.3775235414505005,24,1.0
v75/5,75,44,0.015855855855855857,2.369955555555553,0.0,2,8.296966552734375e-05,2,1.0,0.00043702125549316406,2,1.0,0.04795994758605957,2,1.0,5.4216384887695314e-05,2,1.0
v75/6,75,2151,0.7751351351351351,12.7504,0.4654572380599778,16,0.8358058929443359,16,1.0,0.6571040153503418,16,1.0,0.3112097501754761,16,1.0,1.3583222866058349,16,1.0
v75/7,75,1373,0.4947747747747748,25.343822222222215,0.1232728619029989,8,0.015472888946533203,8,1.0,0.03851008415222168,8,1.0,0.20596628189086913,8,1.0,0.309814977645874,8,1.0
v75/8,75,1425,0.5135135135135135,19.506666666666668,0.13631988152536098,9,0.018913984298706055,9,1.0,0.03235602378845215,9,1.0,0.3199188232421875,9,1.0,1.625085186958313,9,1.0
v75/9,75,406,0.1463063063063063,8.049955555555556,0.003021103295075898,4,0.0006091594696044922,4,1.0,0.0026280879974365234,4,1.0,0.14379281997680665,4,1.0,0.01842327117919922,4,1.0
v75/10,75,2371,0.8544144144144145,10.268622222222225,0.6236356904850056,22,5.038537979125977,22,1.0,1.292698860168457,22,1.0,0.36232776641845704,22,1.0,1.2870954275131226,22,1.0
v75/11,75,1573,0.5668468468468468,18.463822222222223,0.182761940022214,10,0.0348050594329834,10,1.0,0.05827808380126953,10,1.0,0.3006435871124268,10,1.0,1.6203887701034545,10,1.0
v75/12,75,2267,0.8169369369369369,10.047822222222223,0.5442576823398741,18,2.2432398796081543,18,1.0,0.9926280975341797,18,1.0,0.37030093669891356,18,1.0,2.261005401611328,18,1.0
v75/13,75,2772,0.9989189189189189,1.0735999999999963,0.9967567567567568,72,0.0014410018920898438,72,1.0,0.10992288589477539,72,1.0,0.02752358913421631,72,1.0,6.198883056640625e-07,72,1.0
v75/14,75,1821,0.6562162162162162,17.00639999999998,0.2825620140688634,12,0.10898280143737793,12,1.0,0.1284468173980713,12,1.0,0.3007240056991577,12,1.0,1.6751779794692994,12,1.0
v75/15,75,954,0.34378378378378377,16.153066666666657,0.03949648278415402,6,0.0032091140747070312,6,1.0,0.010935068130493164,6,1.0,0.22888426780700682,6,1.0,0.47150068283081054,6,1.0
v75/16,75,1300,0.46846846846846846,18.582222222222217,0.10191780821917808,8,0.01082921028137207,8,1.0,0.023381948471069336,8,1.0,0.30493524074554446,8,1.0,1.2221001386642456,8,1.0
v75/17,75,2062,0.743063063063063,18.87982222222222,0.412217697149204,16,0.4190328121185303,16,1.0,0.2699110507965088,16,1.0,0.4041731834411621,16,1.0,2.0651736497879027,16,1.0
v75/18,75,1990,0.7171171171171171,13.088888888888883,0.3674639022584228,14,0.2842438220977783,14,1.0,0.16655898094177246,14,1.0,0.3223790168762207,14,1.0,1.2971794605255127,14,1.0
